length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,SKR
100000000.0,0.15,0.075,0.5800000000000001,0.6,1,[3707625.79226763]
100000000.0,0.15,0.075,0.5800000000000001,0.62,1,[3831167.79361772]
100000000.0,0.15,0.075,0.5800000000000001,0.64,1,[3954700.34155767]
100000000.0,0.15,0.075,0.5800000000000001,0.66,1,[4078221.48849753]
100000000.0,0.15,0.075,0.5800000000000001,0.68,1,[4201728.74629432]
100000000.0,0.15,0.075,0.5800000000000001,0.7000000000000001,1,[4325218.89004604]
100000000.0,0.15,0.075,0.5800000000000001,0.7200000000000001,1,[4448687.67134461]
100000000.0,0.15,0.075,0.5800000000000001,0.74,1,[4572129.38885012]
100000000.0,0.15,0.075,0.5800000000000001,0.76,1,[4695536.22703574]
100000000.0,0.15,0.075,0.5800000000000001,0.78,1,[4818897.20477526]
100000000.0,0.15,0.075,0.5800000000000001,0.8,1,[4942196.43998175]
100000000.0,0.15,0.075,0.5800000000000001,0.8200000000000001,1,[5065410.15639917]
100000000.0,0.15,0.075,0.5800000000000001,0.8400000000000001,1,[5188501.24085099]
100000000.0,0.15,0.075,0.5800000000000001,0.86,1,[5311408.68631207]
100000000.0,0.15,0.075,0.5800000000000001,0.88,1,[5434025.39012228]
100000000.0,0.15,0.075,0.5800000000000001,0.9,1,[5556146.3096918]
100000000.0,0.15,0.075,0.5800000000000001,0.92,1,[5677328.98070826]
100000000.0,0.15,0.075,0.5800000000000001,0.9400000000000001,1,[5796433.04031431]
100000000.0,0.15,0.075,0.5800000000000001,0.9600000000000001,1,[5909504.82842069]
100000000.0,0.15,0.075,0.5800000000000001,0.98,1,[5990612.15226486]
100000000.0,0.15,0.075,0.6,0.04,1,[241231.41281957]
100000000.0,0.15,0.075,0.6,0.06,1,[361846.92921302]
100000000.0,0.15,0.075,0.6,0.08,1,[482462.24144839]
100000000.0,0.15,0.075,0.6,0.1,1,[603077.3045092]
100000000.0,0.15,0.075,0.6,0.12000000000000001,1,[723692.07391541]
100000000.0,0.15,0.075,0.6,0.13999999999999999,1,[844306.50398085]
100000000.0,0.15,0.075,0.6,0.16,1,[964920.54658707]
100000000.0,0.15,0.075,0.6,0.18,1,[1085534.15018565]
100000000.0,0.15,0.075,0.6,0.19999999999999998,1,[1206147.25887615]
100000000.0,0.15,0.075,0.6,0.22,1,[1326759.81147449]
100000000.0,0.15,0.075,0.6,0.24,1,[1447371.74051521]
100000000.0,0.15,0.075,0.6,0.26,1,[1567982.97114179]
100000000.0,0.15,0.075,0.6,0.28,1,[1688593.41984238]
100000000.0,0.15,0.075,0.6,0.30000000000000004,1,[1809202.99298453]
100000000.0,0.15,0.075,0.6,0.32,1,[1929811.58509656]
100000000.0,0.15,0.075,0.6,0.34,1,[2050419.07683221]
100000000.0,0.15,0.075,0.6,0.36000000000000004,1,[2171025.33254058]
100000000.0,0.15,0.075,0.6,0.38,1,[2291630.19734357]
100000000.0,0.15,0.075,0.6,0.4,1,[2412233.4935966]
100000000.0,0.15,0.075,0.6,0.42000000000000004,1,[2532835.0165727]
100000000.0,0.15,0.075,0.6,0.44,1,[2653434.52916263]
100000000.0,0.15,0.075,0.6,0.46,1,[2774031.75531958]
100000000.0,0.15,0.075,0.6,0.48000000000000004,1,[2894626.37188875]
100000000.0,0.15,0.075,0.6,0.5,1,[3015217.99834202]
100000000.0,0.15,0.075,0.6,0.52,1,[3135806.18376824]
100000000.0,0.15,0.075,0.6,0.54,1,[3256390.39023371]
100000000.0,0.15,0.075,0.6,0.56,1,[3376969.97128563]
100000000.0,0.15,0.075,0.6,0.5800000000000001,1,[3497544.1438812]
100000000.0,0.15,0.075,0.6,0.6,1,[3618111.95129761]
100000000.0,0.15,0.075,0.6,0.62,1,[3738672.21349375]
100000000.0,0.15,0.075,0.6,0.64,1,[3859223.45973638]
100000000.0,0.15,0.075,0.6,0.66,1,[3979763.83572412]
100000000.0,0.15,0.075,0.6,0.68,1,[4100290.97333324]
100000000.0,0.15,0.075,0.6,0.7000000000000001,1,[4220801.80440344]
100000000.0,0.15,0.075,0.6,0.7200000000000001,1,[4341292.28872325]
100000000.0,0.15,0.075,0.6,0.74,1,[4461757.0068821]
100000000.0,0.15,0.075,0.6,0.76,1,[4582188.53368689]
100000000.0,0.15,0.075,0.6,0.78,1,[4702576.4425311]
100000000.0,0.15,0.075,0.6,0.8,1,[4822905.6633189]
100000000.0,0.15,0.075,0.6,0.8200000000000001,1,[4943153.65256044]
100000000.0,0.15,0.075,0.6,0.8400000000000001,1,[5063285.25263252]
100000000.0,0.15,0.075,0.6,0.86,1,[5183242.73224664]
100000000.0,0.15,0.075,0.6,0.88,1,[5302924.87050578]
100000000.0,0.15,0.075,0.6,0.9,1,[5422138.20102798]
100000000.0,0.15,0.075,0.6,0.92,1,[5540466.13966212]
100000000.0,0.15,0.075,0.6,0.9400000000000001,1,[5656838.31225451]
100000000.0,0.15,0.075,0.6,0.9600000000000001,1,[5767562.07475652]
100000000.0,0.15,0.075,0.6,0.98,1,[5848682.15024008]
100000000.0,0.15,0.075,0.62,0.04,1,[235265.08979801]
100000000.0,0.15,0.075,0.62,0.06,1,[352897.45302654]
100000000.0,0.15,0.075,0.62,0.08,1,[470529.6205197]
100000000.0,0.15,0.075,0.62,0.1,1,[588161.54904399]
100000000.0,0.15,0.075,0.62,0.12000000000000001,1,[705793.19589535]
100000000.0,0.15,0.075,0.62,0.13999999999999999,1,[823424.51722755]
100000000.0,0.15,0.075,0.62,0.16,1,[941055.4668742]
100000000.0,0.15,0.075,0.62,0.18,1,[1058685.99539092]
100000000.0,0.15,0.075,0.62,0.19999999999999998,1,[1176316.04917113]
100000000.0,0.15,0.075,0.62,0.22,1,[1293945.56955334]
100000000.0,0.15,0.075,0.62,0.24,1,[1411574.49186564]
100000000.0,0.15,0.075,0.62,0.26,1,[1529202.74436372]
100000000.0,0.15,0.075,0.62,0.28,1,[1646830.24702107]
100000000.0,0.15,0.075,0.62,0.30000000000000004,1,[1764456.91012758]
100000000.0,0.15,0.075,0.62,0.32,1,[1882082.63264596]
100000000.0,0.15,0.075,0.62,0.34,1,[1999707.30026585]
100000000.0,0.15,0.075,0.62,0.36000000000000004,1,[2117330.78308097]
100000000.0,0.15,0.075,0.62,0.38,1,[2234952.93279607]
100000000.0,0.15,0.075,0.62,0.4,1,[2352573.57934505]
100000000.0,0.15,0.075,0.62,0.42000000000000004,1,[2470192.52676789]
100000000.0,0.15,0.075,0.62,0.44,1,[2587809.54814843]
100000000.0,0.15,0.075,0.62,0.46,1,[2705424.3793544]
100000000.0,0.15,0.075,0.62,0.48000000000000004,1,[2823036.71123665]
100000000.0,0.15,0.075,0.62,0.5,1,[2940646.17983019]
100000000.0,0.15,0.075,0.62,0.52,1,[3058252.35393882]
100000000.0,0.15,0.075,0.62,0.54,1,[3175854.719259]
100000000.0,0.15,0.075,0.62,0.56,1,[3293452.65787518]
100000000.0,0.15,0.075,0.62,0.5800000000000001,1,[3411045.42149096]
100000000.0,0.15,0.075,0.62,0.6,1,[3528632.09606988]
100000000.0,0.15,0.075,0.62,0.62,1,[3646211.55452774]
100000000.0,0.15,0.075,0.62,0.64,1,[3763782.39254335]
100000000.0,0.15,0.075,0.62,0.66,1,[3881342.84010357]
100000000.0,0.15,0.075,0.62,0.68,1,[3998890.63749714]
100000000.0,0.15,0.075,0.62,0.7000000000000001,1,[4116422.85810637]
100000000.0,0.15,0.075,0.62,0.7200000000000001,1,[4233935.6496661]
100000000.0,0.15,0.075,0.62,0.74,1,[4351423.84717781]
100000000.0,0.15,0.075,0.62,0.76,1,[4468880.37753224]
100000000.0,0.15,0.075,0.62,0.78,1,[4586295.31405352]
100000000.0,0.15,0.075,0.62,0.8,1,[4703654.31827316]
100000000.0,0.15,0.075,0.62,0.8200000000000001,1,[4820935.95668937]
100000000.0,0.15,0.075,0.62,0.8400000000000001,1,[4938106.83100184]
100000000.0,0.15,0.075,0.62,0.86,1,[5055112.15395006]
100000000.0,0.15,0.075,0.62,0.88,1,[5171855.98403903]
100000000.0,0.15,0.075,0.62,0.9,1,[5288155.22832298]
100000000.0,0.15,0.075,0.62,0.92,1,[5403616.44154385]
100000000.0,0.15,0.075,0.62,0.9400000000000001,1,[5517231.61819525]
100000000.0,0.15,0.075,0.62,0.9600000000000001,1,[5625539.42502372]
100000000.0,0.15,0.075,0.62,0.98,1,[5706313.89066546]
100000000.0,0.15,0.075,0.64,0.04,1,[229301.97713166]
100000000.0,0.15,0.075,0.64,0.06,1,[343952.79116468]
100000000.0,0.15,0.075,0.64,0.08,1,[458603.41690426]
100000000.0,0.15,0.075,0.64,0.1,1,[573253.81274326]
100000000.0,0.15,0.075,0.64,0.12000000000000001,1,[687903.9375963]
100000000.0,0.15,0.075,0.64,0.13999999999999999,1,[802553.7492915]
100000000.0,0.15,0.075,0.64,0.16,1,[917203.20343662]
100000000.0,0.15,0.075,0.64,0.18,1,[1031852.25249785]
100000000.0,0.15,0.075,0.64,0.19999999999999998,1,[1146500.84495011]
100000000.0,0.15,0.075,0.64,0.22,1,[1261148.92441981]
100000000.0,0.15,0.075,0.64,0.24,1,[1375796.42876785]
100000000.0,0.15,0.075,0.64,0.26,1,[1490443.28907075]
100000000.0,0.15,0.075,0.64,0.28,1,[1605089.42846048]
100000000.0,0.15,0.075,0.64,0.30000000000000004,1,[1719734.76078078]
100000000.0,0.15,0.075,0.64,0.32,1,[1834379.18901173]
100000000.0,0.15,0.075,0.64,0.34,1,[1949022.6034048]
100000000.0,0.15,0.075,0.64,0.36000000000000004,1,[2063664.87925715]
100000000.0,0.15,0.075,0.64,0.38,1,[2178305.87423583]
100000000.0,0.15,0.075,0.64,0.4,1,[2292945.42513845]
100000000.0,0.15,0.075,0.64,0.42000000000000004,1,[2407583.34394463]
100000000.0,0.15,0.075,0.64,0.44,1,[2522219.41296899]
100000000.0,0.15,0.075,0.64,0.46,1,[2636853.37886834]
100000000.0,0.15,0.075,0.64,0.48000000000000004,1,[2751484.94517546]
100000000.0,0.15,0.075,0.64,0.5,1,[2866113.76292233]
100000000.0,0.15,0.075,0.64,0.52,1,[2980739.41876213]
100000000.0,0.15,0.075,0.64,0.54,1,[3095361.41978385]
100000000.0,0.15,0.075,0.64,0.56,1,[3209979.17390469]
100000000.0,0.15,0.075,0.64,0.5800000000000001,1,[3324591.96427858]
100000000.0,0.15,0.075,0.64,0.6,1,[3439198.91550174]
100000000.0,0.15,0.075,0.64,0.62,1,[3553798.94841174]
100000000.0,0.15,0.075,0.64,0.64,1,[3668390.71877599]
100000000.0,0.15,0.075,0.64,0.66,1,[3782972.53283104]
100000000.0,0.15,0.075,0.64,0.68,1,[3897542.22891954]
100000000.0,0.15,0.075,0.64,0.7000000000000001,1,[4012097.00841341]
100000000.0,0.15,0.075,0.64,0.7200000000000001,1,[4126633.18895311]
100000000.0,0.15,0.075,0.64,0.74,1,[4241145.83546172]
100000000.0,0.15,0.075,0.64,0.76,1,[4355628.19290868]
100000000.0,0.15,0.075,0.64,0.78,1,[4470070.7860767]
100000000.0,0.15,0.075,0.64,0.8,1,[4584459.93686312]
100000000.0,0.15,0.075,0.64,0.8200000000000001,1,[4698775.21305071]
100000000.0,0.15,0.075,0.64,0.8400000000000001,1,[4812984.80223517]
100000000.0,0.15,0.075,0.64,0.86,1,[4927036.56863401]
100000000.0,0.15,0.075,0.64,0.88,1,[5040839.32023208]
100000000.0,0.15,0.075,0.64,0.9,1,[5154219.28266967]
100000000.0,0.15,0.075,0.64,0.92,1,[5266803.75508926]
100000000.0,0.15,0.075,0.64,0.9400000000000001,1,[5377640.48157268]
100000000.0,0.15,0.075,0.64,0.9600000000000001,1,[5483473.86258515]
100000000.0,0.15,0.075,0.64,0.98,1,[5563598.0654812]
100000000.0,0.15,0.075,0.66,0.04,1,[223342.7963314]
100000000.0,0.15,0.075,0.66,0.06,1,[335014.02598513]
100000000.0,0.15,0.075,0.66,0.08,1,[446685.07388627]
100000000.0,0.15,0.075,0.66,0.1,1,[558355.89991104]
100000000.0,0.15,0.075,0.66,0.12000000000000001,1,[670026.46444943]
100000000.0,0.15,0.075,0.66,0.13999999999999999,1,[781696.7268531]
100000000.0,0.15,0.075,0.66,0.16,1,[893366.64434202]
100000000.0,0.15,0.075,0.66,0.18,1,[1005036.17111685]
100000000.0,0.15,0.075,0.66,0.19999999999999998,1,[1116705.25754078]
100000000.0,0.15,0.075,0.66,0.22,1,[1228373.84931469]
100000000.0,0.15,0.075,0.66,0.24,1,[1340041.8865951]
100000000.0,0.15,0.075,0.66,0.26,1,[1451709.30301456]
100000000.0,0.15,0.075,0.66,0.28,1,[1563376.02456643]
100000000.0,0.15,0.075,0.66,0.30000000000000004,1,[1675041.96831357]
100000000.0,0.15,0.075,0.66,0.32,1,[1786707.04087468]
100000000.0,0.15,0.075,0.66,0.34,1,[1898371.13663273]
100000000.0,0.15,0.075,0.66,0.36000000000000004,1,[2010034.13559721]
100000000.0,0.15,0.075,0.66,0.38,1,[2121695.90083459]
100000000.0,0.15,0.075,0.66,0.4,1,[2233356.27535806]
100000000.0,0.15,0.075,0.66,0.42000000000000004,1,[2345015.07833705]
100000000.0,0.15,0.075,0.66,0.44,1,[2456672.10044511]
100000000.0,0.15,0.075,0.66,0.46,1,[2568327.09810895]
100000000.0,0.15,0.075,0.66,0.48000000000000004,1,[2679979.78634523]
100000000.0,0.15,0.075,0.66,0.5,1,[2791629.82976586]
100000000.0,0.15,0.075,0.66,0.52,1,[2903276.83118647]
100000000.0,0.15,0.075,0.66,0.54,1,[3014920.31706637]
100000000.0,0.15,0.075,0.66,0.56,1,[3126559.71871248]
100000000.0,0.15,0.075,0.66,0.5800000000000001,1,[3238194.34775356]
100000000.0,0.15,0.075,0.66,0.6,1,[3349823.36376135]
100000000.0,0.15,0.075,0.66,0.62,1,[3461445.73095536]
100000000.0,0.15,0.075,0.66,0.64,1,[3573060.1594942]
100000000.0,0.15,0.075,0.66,0.66,1,[3684665.02462674]
100000000.0,0.15,0.075,0.66,0.68,1,[3796258.25343073]
100000000.0,0.15,0.075,0.66,0.7000000000000001,1,[3907837.16308535]
100000000.0,0.15,0.075,0.66,0.7200000000000001,1,[4019398.22493541]
100000000.0,0.15,0.075,0.66,0.74,1,[4130936.71185413]
100000000.0,0.15,0.075,0.66,0.76,1,[4242446.15641567]
100000000.0,0.15,0.075,0.66,0.78,1,[4353917.49147555]
100000000.0,0.15,0.075,0.66,0.8,1,[4465337.63559978]
100000000.0,0.15,0.075,0.66,0.8200000000000001,1,[4576687.06084068]
100000000.0,0.15,0.075,0.66,0.8400000000000001,1,[4687935.38618513]
100000000.0,0.15,0.075,0.66,0.86,1,[4799032.86723732]
100000000.0,0.15,0.075,0.66,0.88,1,[4909892.5915021]
100000000.0,0.15,0.075,0.66,0.9,1,[5020349.17057646]
100000000.0,0.15,0.075,0.66,0.92,1,[5130048.5393001]
100000000.0,0.15,0.075,0.66,0.9400000000000001,1,[5238088.39402598]
100000000.0,0.15,0.075,0.66,0.9600000000000001,1,[5341396.65771477]
100000000.0,0.15,0.075,0.66,0.98,1,[5420609.28327237]
100000000.0,0.15,0.075,0.68,0.04,1,[217388.15572658]
100000000.0,0.15,0.075,0.68,0.06,1,[326082.07005574]
100000000.0,0.15,0.075,0.68,0.08,1,[434775.80833588]
100000000.0,0.15,0.075,0.68,0.1,1,[543469.33179515]
100000000.0,0.15,0.075,0.68,0.12000000000000001,1,[652162.60216725]
100000000.0,0.15,0.075,0.68,0.13999999999999999,1,[760855.5801889]
100000000.0,0.15,0.075,0.68,0.16,1,[869548.22454353]
100000000.0,0.15,0.075,0.68,0.18,1,[978240.49100454]
100000000.0,0.15,0.075,0.68,0.19999999999999998,1,[1086932.33164602]
100000000.0,0.15,0.075,0.68,0.22,1,[1195623.6940474]
100000000.0,0.15,0.075,0.68,0.24,1,[1304314.52044319]
100000000.0,0.15,0.075,0.68,0.26,1,[1413004.74677902]
100000000.0,0.15,0.075,0.68,0.28,1,[1521694.30163721]
100000000.0,0.15,0.075,0.68,0.30000000000000004,1,[1630383.10499294]
100000000.0,0.15,0.075,0.68,0.32,1,[1739071.06675643]
100000000.0,0.15,0.075,0.68,0.34,1,[1847758.08504793]
100000000.0,0.15,0.075,0.68,0.36000000000000004,1,[1956444.04413959]
100000000.0,0.15,0.075,0.68,0.38,1,[2065128.81198206]
100000000.0,0.15,0.075,0.68,0.4,1,[2173812.23721115]
100000000.0,0.15,0.075,0.68,0.42000000000000004,1,[2282494.14550036]
100000000.0,0.15,0.075,0.68,0.44,1,[2391174.33508513]
100000000.0,0.15,0.075,0.68,0.46,1,[2499852.57123094]
100000000.0,0.15,0.075,0.68,0.48000000000000004,1,[2608528.57934412]
100000000.0,0.15,0.075,0.68,0.5,1,[2717202.036323]
100000000.0,0.15,0.075,0.68,0.52,1,[2825872.55960672]
100000000.0,0.15,0.075,0.68,0.54,1,[2934539.69318081]
100000000.0,0.15,0.075,0.68,0.56,1,[3043202.88951569]
100000000.0,0.15,0.075,0.68,0.5800000000000001,1,[3151861.48600487]
100000000.0,0.15,0.075,0.68,0.6,1,[3260514.67386681]
100000000.0,0.15,0.075,0.68,0.62,1,[3369161.45657361]
100000000.0,0.15,0.075,0.68,0.64,1,[3477800.59349638]
100000000.0,0.15,0.075,0.68,0.66,1,[3586430.52232283]
100000000.0,0.15,0.075,0.68,0.68,1,[3695049.25040861]
100000000.0,0.15,0.075,0.68,0.7000000000000001,1,[3803654.19969378]
100000000.0,0.15,0.075,0.68,0.7200000000000001,1,[3912241.98055064]
100000000.0,0.15,0.075,0.68,0.74,1,[4020808.05391886]
100000000.0,0.15,0.075,0.68,0.76,1,[4129346.21242969]
100000000.0,0.15,0.075,0.68,0.78,1,[4237847.75784049]
100000000.0,0.15,0.075,0.68,0.8,1,[4346300.14795617]
100000000.0,0.15,0.075,0.68,0.8200000000000001,1,[4454684.67176567]
100000000.0,0.15,0.075,0.68,0.8400000000000001,1,[4562972.24081035]
100000000.0,0.15,0.075,0.68,0.86,1,[4671115.26885279]
100000000.0,0.15,0.075,0.68,0.88,1,[4779030.70254655]
100000000.0,0.15,0.075,0.68,0.9,1,[4886560.70777918]
100000000.0,0.15,0.075,0.68,0.92,1,[4993367.98206427]
100000000.0,0.15,0.075,0.68,0.9400000000000001,1,[5098595.05247404]
100000000.0,0.15,0.075,0.68,0.9600000000000001,1,[5199333.90659511]
100000000.0,0.15,0.075,0.68,0.98,1,[5277408.78068728]
100000000.0,0.15,0.075,0.7000000000000001,0.04,1,[211438.54440699]
100000000.0,0.15,0.075,0.7000000000000001,0.06,1,[317157.65706862]
100000000.0,0.15,0.075,0.7000000000000001,0.08,1,[422876.5985966]
100000000.0,0.15,0.075,0.7000000000000001,0.1,1,[528595.33144936]
100000000.0,0.15,0.075,0.7000000000000001,0.12000000000000001,1,[634313.81858225]
100000000.0,0.15,0.075,0.7000000000000001,0.13999999999999999,1,[740032.02198855]
100000000.0,0.15,0.075,0.7000000000000001,0.16,1,[845749.90167715]
100000000.0,0.15,0.075,0.7000000000000001,0.18,1,[951467.41484418]
100000000.0,0.15,0.075,0.7000000000000001,0.19999999999999998,1,[1057184.51511007]
100000000.0,0.15,0.075,0.7000000000000001,0.22,1,[1162901.15175109]
100000000.0,0.15,0.075,0.7000000000000001,0.24,1,[1268617.26887803]
100000000.0,0.15,0.075,0.7000000000000001,0.26,1,[1374332.80452445]
100000000.0,0.15,0.075,0.7000000000000001,0.28,1,[1480047.6896092]
100000000.0,0.15,0.075,0.7000000000000001,0.30000000000000004,1,[1585761.84673553]
100000000.0,0.15,0.075,0.7000000000000001,0.32,1,[1691475.18878392]
100000000.0,0.15,0.075,0.7000000000000001,0.34,1,[1797187.61724702]
100000000.0,0.15,0.075,0.7000000000000001,0.36000000000000004,1,[1902899.02024363]
100000000.0,0.15,0.075,0.7000000000000001,0.38,1,[2008609.27013214]
100000000.0,0.15,0.075,0.7000000000000001,0.4,1,[2114318.22062285]
100000000.0,0.15,0.075,0.7000000000000001,0.42000000000000004,1,[2220025.70325976]
100000000.0,0.15,0.075,0.7000000000000001,0.44,1,[2325731.52310421]
100000000.0,0.15,0.075,0.7000000000000001,0.46,1,[2431435.45340091]
100000000.0,0.15,0.075,0.7000000000000001,0.48000000000000004,1,[2537137.22893637]
100000000.0,0.15,0.075,0.7000000000000001,0.5,1,[2642836.53770268]
100000000.0,0.15,0.075,0.7000000000000001,0.52,1,[2748533.01034409]
100000000.0,0.15,0.075,0.7000000000000001,0.54,1,[2854226.20667395]
100000000.0,0.15,0.075,0.7000000000000001,0.56,1,[2959915.59827682]
100000000.0,0.15,0.075,0.7000000000000001,0.5800000000000001,1,[3065600.54581785]
100000000.0,0.15,0.075,0.7000000000000001,0.6,1,[3171280.26910195]
100000000.0,0.15,0.075,0.7000000000000001,0.62,1,[3276953.80706013]
100000000.0,0.15,0.075,0.7000000000000001,0.64,1,[3382619.96352189]
100000000.0,0.15,0.075,0.7000000000000001,0.66,1,[3488277.23258385]
100000000.0,0.15,0.075,0.7000000000000001,0.68,1,[3593923.69412821]
100000000.0,0.15,0.075,0.7000000000000001,0.7000000000000001,1,[3699556.86474062]
100000000.0,0.15,0.075,0.7000000000000001,0.7200000000000001,1,[3805173.48039411]
100000000.0,0.15,0.075,0.7000000000000001,0.74,1,[3910769.17192381]
100000000.0,0.15,0.075,0.7000000000000001,0.76,1,[4016337.96687257]
100000000.0,0.15,0.075,0.7000000000000001,0.78,1,[4121871.5001896]
100000000.0,0.15,0.075,0.7000000000000001,0.8,1,[4227357.71663796]
100000000.0,0.15,0.075,0.7000000000000001,0.8200000000000001,1,[4332778.64276755]
100000000.0,0.15,0.075,0.7000000000000001,0.8400000000000001,1,[4438106.35671922]
100000000.0,0.15,0.075,0.7000000000000001,0.86,1,[4543295.21927693]
100000000.0,0.15,0.075,0.7000000000000001,0.88,1,[4648265.65665615]
100000000.0,0.15,0.075,0.7000000000000001,0.9,1,[4752866.64039823]
100000000.0,0.15,0.075,0.7000000000000001,0.92,1,[4856775.95138452]
100000000.0,0.15,0.075,0.7000000000000001,0.9400000000000001,1,[4959176.3805617]
100000000.0,0.15,0.075,0.7000000000000001,0.9600000000000001,1,[5057306.77499277]
100000000.0,0.15,0.075,0.7000000000000001,0.98,1,[5134046.26741948]
100000000.0,0.15,0.075,0.7200000000000001,0.04,1,[205494.31766605]
100000000.0,0.15,0.075,0.7200000000000001,0.06,1,[308241.3200054]
100000000.0,0.15,0.075,0.7200000000000001,0.08,1,[410988.15537315]
100000000.0,0.15,0.075,0.7200000000000001,0.1,1,[513734.7873445]
100000000.0,0.15,0.075,0.7200000000000001,0.12000000000000001,1,[616481.17998197]
100000000.0,0.15,0.075,0.7200000000000001,0.13999999999999999,1,[719227.29641482]
100000000.0,0.15,0.075,0.7200000000000001,0.16,1,[821973.09784789]
100000000.0,0.15,0.075,0.7200000000000001,0.18,1,[924718.54275915]
100000000.0,0.15,0.075,0.7200000000000001,0.19999999999999998,1,[1027463.58616094]
100000000.0,0.15,0.075,0.7200000000000001,0.22,1,[1130208.17885587]
100000000.0,0.15,0.075,0.7200000000000001,0.24,1,[1232952.26664164]
100000000.0,0.15,0.075,0.7200000000000001,0.26,1,[1335695.78942854]
100000000.0,0.15,0.075,0.7200000000000001,0.28,1,[1438438.68023526]
100000000.0,0.15,0.075,0.7200000000000001,0.30000000000000004,1,[1541180.86402675]
100000000.0,0.15,0.075,0.7200000000000001,0.32,1,[1643922.25635258]
100000000.0,0.15,0.075,0.7200000000000001,0.34,1,[1746662.76173612]
100000000.0,0.15,0.075,0.7200000000000001,0.36000000000000004,1,[1849402.27175327]
100000000.0,0.15,0.075,0.7200000000000001,0.38,1,[1952140.66272431]
100000000.0,0.15,0.075,0.7200000000000001,0.4,1,[2054877.7929213]
100000000.0,0.15,0.075,0.7200000000000001,0.42000000000000004,1,[2157613.49916637]
100000000.0,0.15,0.075,0.7200000000000001,0.44,1,[2260347.59265894]
100000000.0,0.15,0.075,0.7200000000000001,0.46,1,[2363079.8538201]
100000000.0,0.15,0.075,0.7200000000000001,0.48000000000000004,1,[2465810.02587418]
100000000.0,0.15,0.075,0.7200000000000001,0.5,1,[2568537.80679421]
100000000.0,0.15,0.075,0.7200000000000001,0.52,1,[2671262.83910701]
100000000.0,0.15,0.075,0.7200000000000001,0.54,1,[2773984.69687087]
100000000.0,0.15,0.075,0.7200000000000001,0.56,1,[2876702.86887588]
100000000.0,0.15,0.075,0.7200000000000001,0.5800000000000001,1,[2979416.73673851]
100000000.0,0.15,0.075,0.7200000000000001,0.6,1,[3082125.54600383]
100000000.0,0.15,0.075,0.7200000000000001,0.62,1,[3184828.36753598]
100000000.0,0.15,0.075,0.7200000000000001,0.64,1,[3287524.04520788]
100000000.0,0.15,0.075,0.7200000000000001,0.66,1,[3390211.12392988]
100000000.0,0.15,0.075,0.7200000000000001,0.68,1,[3492887.74892465]
100000000.0,0.15,0.075,0.7200000000000001,0.7000000000000001,1,[3595551.52205457]
100000000.0,0.15,0.075,0.7200000000000001,0.7200000000000001,1,[3698199.29247019]
100000000.0,0.15,0.075,0.7200000000000001,0.74,1,[3800826.84410795]
100000000.0,0.15,0.075,0.7200000000000001,0.76,1,[3903428.41620999]
100000000.0,0.15,0.075,0.7200000000000001,0.78,1,[4005995.94399716]
100000000.0,0.15,0.075,0.7200000000000001,0.8,1,[4108517.81106537]
100000000.0,0.15,0.075,0.7200000000000001,0.8200000000000001,1,[4210976.70858151]
100000000.0,0.15,0.075,0.7200000000000001,0.8400000000000001,1,[4313345.76575769]
100000000.0,0.15,0.075,0.7200000000000001,0.86,1,[4415581.09717047]
100000000.0,0.15,0.075,0.7200000000000001,0.88,1,[4517606.26212133]
100000000.0,0.15,0.075,0.7200000000000001,0.9,1,[4619276.35667305]
100000000.0,0.15,0.075,0.7200000000000001,0.92,1,[4720282.72346632]
100000000.0,0.15,0.075,0.7200000000000001,0.9400000000000001,1,[4819844.30243125]
100000000.0,0.15,0.075,0.7200000000000001,0.9600000000000001,1,[4915331.42962632]
100000000.0,0.15,0.075,0.7200000000000001,0.98,1,[4990561.02995041]
100000000.0,0.15,0.075,0.74,0.04,1,[199555.67085323]
100000000.0,0.15,0.075,0.74,0.06,1,[299333.35191523]
100000000.0,0.15,0.075,0.74,0.08,1,[399110.86943496]
100000000.0,0.15,0.075,0.74,0.1,1,[498888.18799721]
100000000.0,0.15,0.075,0.74,0.12000000000000001,1,[598665.27266301]
100000000.0,0.15,0.075,0.74,0.13999999999999999,1,[698442.08758284]
100000000.0,0.15,0.075,0.74,0.16,1,[798218.59503415]
100000000.0,0.15,0.075,0.74,0.18,1,[897994.75464266]
100000000.0,0.15,0.075,0.74,0.19999999999999998,1,[997770.52266553]
100000000.0,0.15,0.075,0.74,0.22,1,[1097545.85126932]
100000000.0,0.15,0.075,0.74,0.24,1,[1197320.68775849]
100000000.0,0.15,0.075,0.74,0.26,1,[1297094.97371905]
100000000.0,0.15,0.075,0.74,0.28,1,[1396868.64404438]
100000000.0,0.15,0.075,0.74,0.30000000000000004,1,[1496641.62580778]
100000000.0,0.15,0.075,0.74,0.32,1,[1596413.83694172]
100000000.0,0.15,0.075,0.74,0.34,1,[1696185.18467555]
100000000.0,0.15,0.075,0.74,0.36000000000000004,1,[1795955.56367242]
100000000.0,0.15,0.075,0.74,0.38,1,[1895724.85379119]
100000000.0,0.15,0.075,0.74,0.4,1,[1995492.91737922]
100000000.0,0.15,0.075,0.74,0.42000000000000004,1,[2095259.59597501]
100000000.0,0.15,0.075,0.74,0.44,1,[2195024.70626417]
100000000.0,0.15,0.075,0.74,0.46,1,[2294788.03508362]
