length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,SKR
100000000.0,0.15,0.075,0.13999999999999999,0.54,9,[404076.6020096]
100000000.0,0.15,0.075,0.13999999999999999,0.56,9,[419033.70151447]
100000000.0,0.15,0.075,0.13999999999999999,0.5800000000000001,9,[433989.51277454]
100000000.0,0.15,0.075,0.13999999999999999,0.6,9,[448943.87013743]
100000000.0,0.15,0.075,0.13999999999999999,0.62,9,[463896.57517677]
100000000.0,0.15,0.075,0.13999999999999999,0.64,9,[478847.38796332]
100000000.0,0.15,0.075,0.13999999999999999,0.66,9,[493796.01533889]
100000000.0,0.15,0.075,0.13999999999999999,0.68,9,[508742.09490688]
100000000.0,0.15,0.075,0.13999999999999999,0.7000000000000001,9,[523685.17277676]
100000000.0,0.15,0.075,0.13999999999999999,0.7200000000000001,9,[538624.67199224]
100000000.0,0.15,0.075,0.13999999999999999,0.74,9,[553559.84670554]
100000000.0,0.15,0.075,0.13999999999999999,0.76,9,[568489.71390207]
100000000.0,0.15,0.075,0.13999999999999999,0.78,9,[583412.94857308]
100000000.0,0.15,0.075,0.13999999999999999,0.8,9,[598327.717039]
100000000.0,0.15,0.075,0.13999999999999999,0.8200000000000001,9,[613231.40077371]
100000000.0,0.15,0.075,0.13999999999999999,0.8400000000000001,9,[628120.11563192]
100000000.0,0.15,0.075,0.13999999999999999,0.86,9,[642987.82291976]
100000000.0,0.15,0.075,0.13999999999999999,0.88,9,[657824.55717983]
100000000.0,0.15,0.075,0.13999999999999999,0.9,9,[672612.53237637]
100000000.0,0.15,0.075,0.13999999999999999,0.92,9,[687316.39055722]
100000000.0,0.15,0.075,0.13999999999999999,0.9400000000000001,9,[701853.74165305]
100000000.0,0.15,0.075,0.13999999999999999,0.9600000000000001,9,[715975.19601335]
100000000.0,0.15,0.075,0.13999999999999999,0.98,9,[728381.77360627]
100000000.0,0.15,0.075,0.16,0.02,9,[13938.58255145]
100000000.0,0.15,0.075,0.16,0.04,9,[27876.90935283]
100000000.0,0.15,0.075,0.16,0.06,9,[41814.99475551]
100000000.0,0.15,0.075,0.16,0.08,9,[55752.83879366]
100000000.0,0.15,0.075,0.16,0.1,9,[69690.4377567]
100000000.0,0.15,0.075,0.16,0.12000000000000001,9,[83627.78582501]
100000000.0,0.15,0.075,0.16,0.13999999999999999,9,[97564.87558856]
100000000.0,0.15,0.075,0.16,0.16,9,[111501.69823212]
100000000.0,0.15,0.075,0.16,0.18,9,[125438.24358178]
100000000.0,0.15,0.075,0.16,0.19999999999999998,9,[139374.50007838]
100000000.0,0.15,0.075,0.16,0.22,9,[153310.4547031]
100000000.0,0.15,0.075,0.16,0.24,9,[167246.09286554]
100000000.0,0.15,0.075,0.16,0.26,9,[181181.39825752]
100000000.0,0.15,0.075,0.16,0.28,9,[195116.35267197]
100000000.0,0.15,0.075,0.16,0.30000000000000004,9,[209050.93578388]
100000000.0,0.15,0.075,0.16,0.32,9,[222985.12488819]
100000000.0,0.15,0.075,0.16,0.34,9,[236918.89458745]
100000000.0,0.15,0.075,0.16,0.36000000000000004,9,[250852.21641979]
100000000.0,0.15,0.075,0.16,0.38,9,[264785.05841508]
100000000.0,0.15,0.075,0.16,0.4,9,[278717.38456377]
100000000.0,0.15,0.075,0.16,0.42000000000000004,9,[292649.15417858]
100000000.0,0.15,0.075,0.16,0.44,9,[306580.32112351]
100000000.0,0.15,0.075,0.16,0.46,9,[320510.83287726]
100000000.0,0.15,0.075,0.16,0.48000000000000004,9,[334440.6293882]
100000000.0,0.15,0.075,0.16,0.5,9,[348369.6416647]
100000000.0,0.15,0.075,0.16,0.52,9,[362297.79002597]
100000000.0,0.15,0.075,0.16,0.54,9,[376224.98191372]
100000000.0,0.15,0.075,0.16,0.56,9,[390151.10912884]
100000000.0,0.15,0.075,0.16,0.5800000000000001,9,[404076.04430743]
100000000.0,0.15,0.075,0.16,0.6,9,[417999.63637706]
100000000.0,0.15,0.075,0.16,0.62,9,[431921.70462838]
100000000.0,0.15,0.075,0.16,0.64,9,[445842.03087717]
100000000.0,0.15,0.075,0.16,0.66,9,[459760.3489509]
100000000.0,0.15,0.075,0.16,0.68,9,[473676.3303575]
100000000.0,0.15,0.075,0.16,0.7000000000000001,9,[487589.56439621]
100000000.0,0.15,0.075,0.16,0.7200000000000001,9,[501499.52999288]
100000000.0,0.15,0.075,0.16,0.74,9,[515405.55489728]
100000000.0,0.15,0.075,0.16,0.76,9,[529306.75501527]
100000000.0,0.15,0.075,0.16,0.78,9,[543201.94146669]
100000000.0,0.15,0.075,0.16,0.8,9,[557089.47315857]
100000000.0,0.15,0.075,0.16,0.8200000000000001,9,[570967.01314331]
100000000.0,0.15,0.075,0.16,0.8400000000000001,9,[584831.10570462]
100000000.0,0.15,0.075,0.16,0.86,9,[598676.39692744]
100000000.0,0.15,0.075,0.16,0.88,9,[612494.08647577]
100000000.0,0.15,0.075,0.16,0.9,9,[626268.54037021]
100000000.0,0.15,0.075,0.16,0.92,9,[639968.85138536]
100000000.0,0.15,0.075,0.16,0.9400000000000001,9,[653523.50404683]
100000000.0,0.15,0.075,0.16,0.9600000000000001,9,[666718.10231524]
100000000.0,0.15,0.075,0.16,0.98,9,[678453.978294]
100000000.0,0.15,0.075,0.18,0.02,9,[12745.86034496]
100000000.0,0.15,0.075,0.18,0.04,9,[25491.47688844]
100000000.0,0.15,0.075,0.18,0.06,9,[38236.86216769]
100000000.0,0.15,0.075,0.18,0.08,9,[50982.01600197]
100000000.0,0.15,0.075,0.18,0.1,9,[63726.93483889]
100000000.0,0.15,0.075,0.18,0.12000000000000001,9,[76471.61320033]
100000000.0,0.15,0.075,0.18,0.13999999999999999,9,[89216.04414008]
100000000.0,0.15,0.075,0.18,0.16,9,[101960.21940584]
100000000.0,0.15,0.075,0.18,0.18,9,[114704.12947784]
100000000.0,0.15,0.075,0.18,0.19999999999999998,9,[127447.76354182]
100000000.0,0.15,0.075,0.18,0.22,9,[140191.1094189]
100000000.0,0.15,0.075,0.18,0.24,9,[152934.15346119]
100000000.0,0.15,0.075,0.18,0.26,9,[165676.88041605]
100000000.0,0.15,0.075,0.18,0.28,9,[178419.27325821]
100000000.0,0.15,0.075,0.18,0.30000000000000004,9,[191161.31298692]
100000000.0,0.15,0.075,0.18,0.32,9,[203902.9783835]
100000000.0,0.15,0.075,0.18,0.34,9,[216644.24572246]
100000000.0,0.15,0.075,0.18,0.36000000000000004,9,[229385.0884278]
100000000.0,0.15,0.075,0.18,0.38,9,[242125.47666305]
100000000.0,0.15,0.075,0.18,0.4,9,[254865.37684112]
100000000.0,0.15,0.075,0.18,0.42000000000000004,9,[267604.75103558]
100000000.0,0.15,0.075,0.18,0.44,9,[280343.55627012]
100000000.0,0.15,0.075,0.18,0.46,9,[293081.74365601]
100000000.0,0.15,0.075,0.18,0.48000000000000004,9,[305819.25733866]
100000000.0,0.15,0.075,0.18,0.5,9,[318556.0332014]
100000000.0,0.15,0.075,0.18,0.52,9,[331291.99725901]
100000000.0,0.15,0.075,0.18,0.54,9,[344027.06364939]
100000000.0,0.15,0.075,0.18,0.56,9,[356761.13210031]
100000000.0,0.15,0.075,0.18,0.5800000000000001,9,[369494.08470194]
100000000.0,0.15,0.075,0.18,0.6,9,[382225.78175022]
100000000.0,0.15,0.075,0.18,0.62,9,[394956.05632937]
100000000.0,0.15,0.075,0.18,0.64,9,[407684.70715825]
100000000.0,0.15,0.075,0.18,0.66,9,[420411.48900682]
100000000.0,0.15,0.075,0.18,0.68,9,[433136.09965]
100000000.0,0.15,0.075,0.18,0.7000000000000001,9,[445858.16178745]
100000000.0,0.15,0.075,0.18,0.7200000000000001,9,[458577.19747933]
100000000.0,0.15,0.075,0.18,0.74,9,[471292.59117014]
100000000.0,0.15,0.075,0.18,0.76,9,[484003.53480571]
100000000.0,0.15,0.075,0.18,0.78,9,[496708.94390959]
100000000.0,0.15,0.075,0.18,0.8,9,[509407.3247311]
100000000.0,0.15,0.075,0.18,0.8200000000000001,9,[522096.55517631]
100000000.0,0.15,0.075,0.18,0.8400000000000001,9,[534773.50547732]
100000000.0,0.15,0.075,0.18,0.86,9,[547433.34099848]
100000000.0,0.15,0.075,0.18,0.88,9,[560068.14166347]
100000000.0,0.15,0.075,0.18,0.9,9,[572663.89238806]
100000000.0,0.15,0.075,0.18,0.92,9,[585193.01665991]
100000000.0,0.15,0.075,0.18,0.9400000000000001,9,[597592.08335371]
100000000.0,0.15,0.075,0.18,0.9600000000000001,9,[609672.47084719]
100000000.0,0.15,0.075,0.18,0.98,9,[620480.64232526]
100000000.0,0.15,0.075,0.19999999999999998,0.02,9,[11441.68508236]
100000000.0,0.15,0.075,0.19999999999999998,0.04,9,[22883.13652565]
100000000.0,0.15,0.075,0.19999999999999998,0.06,9,[34324.3654151]
100000000.0,0.15,0.075,0.19999999999999998,0.08,9,[45765.37140223]
100000000.0,0.15,0.075,0.19999999999999998,0.1,9,[57206.15106775]
100000000.0,0.15,0.075,0.19999999999999998,0.12000000000000001,9,[68646.6992153]
100000000.0,0.15,0.075,0.19999999999999998,0.13999999999999999,9,[80087.00928016]
100000000.0,0.15,0.075,0.19999999999999998,0.16,9,[91527.07347263]
100000000.0,0.15,0.075,0.19999999999999998,0.18,9,[102966.88281035]
100000000.0,0.15,0.075,0.19999999999999998,0.19999999999999998,9,[114406.42709097]
100000000.0,0.15,0.075,0.19999999999999998,0.22,9,[125845.69482547]
100000000.0,0.15,0.075,0.19999999999999998,0.24,9,[137284.67313996]
100000000.0,0.15,0.075,0.19999999999999998,0.26,9,[148723.34764832]
100000000.0,0.15,0.075,0.19999999999999998,0.28,9,[160161.70229508]
100000000.0,0.15,0.075,0.19999999999999998,0.30000000000000004,9,[171599.71916571]
100000000.0,0.15,0.075,0.19999999999999998,0.32,9,[183037.37825997]
100000000.0,0.15,0.075,0.19999999999999998,0.34,9,[194474.65722216]
100000000.0,0.15,0.075,0.19999999999999998,0.36000000000000004,9,[205911.53102007]
100000000.0,0.15,0.075,0.19999999999999998,0.38,9,[217347.9715626]
100000000.0,0.15,0.075,0.19999999999999998,0.4,9,[228783.94724254]
100000000.0,0.15,0.075,0.19999999999999998,0.42000000000000004,9,[240219.42238785]
100000000.0,0.15,0.075,0.19999999999999998,0.44,9,[251654.3565998]
100000000.0,0.15,0.075,0.19999999999999998,0.46,9,[263088.7039501]
100000000.0,0.15,0.075,0.19999999999999998,0.48000000000000004,9,[274522.41200079]
100000000.0,0.15,0.075,0.19999999999999998,0.5,9,[285955.42059949]
100000000.0,0.15,0.075,0.19999999999999998,0.52,9,[297387.66038707]
100000000.0,0.15,0.075,0.19999999999999998,0.54,9,[308819.05093375]
100000000.0,0.15,0.075,0.19999999999999998,0.56,9,[320249.49838996]
100000000.0,0.15,0.075,0.19999999999999998,0.5800000000000001,9,[331678.89249595]
100000000.0,0.15,0.075,0.19999999999999998,0.6,9,[343107.10273425]
100000000.0,0.15,0.075,0.19999999999999998,0.62,9,[354533.9733198]
100000000.0,0.15,0.075,0.19999999999999998,0.64,9,[365959.31659135]
100000000.0,0.15,0.075,0.19999999999999998,0.66,9,[377382.90416784]
100000000.0,0.15,0.075,0.19999999999999998,0.68,9,[388804.45492305]
100000000.0,0.15,0.075,0.19999999999999998,0.7000000000000001,9,[400223.61834064]
100000000.0,0.15,0.075,0.19999999999999998,0.7200000000000001,9,[411639.95100949]
100000000.0,0.15,0.075,0.19999999999999998,0.74,9,[423052.8826738]
100000000.0,0.15,0.075,0.19999999999999998,0.76,9,[434461.66591653]
100000000.0,0.15,0.075,0.19999999999999998,0.78,9,[445865.29934222]
100000000.0,0.15,0.075,0.19999999999999998,0.8,9,[457262.40618632]
100000000.0,0.15,0.075,0.19999999999999998,0.8200000000000001,9,[468651.0345277]
100000000.0,0.15,0.075,0.19999999999999998,0.8400000000000001,9,[480028.31207483]
100000000.0,0.15,0.075,0.19999999999999998,0.86,9,[491389.81317408]
100000000.0,0.15,0.075,0.19999999999999998,0.88,9,[502728.30872698]
100000000.0,0.15,0.075,0.19999999999999998,0.9,9,[514031.04954396]
100000000.0,0.15,0.075,0.19999999999999998,0.92,9,[525273.05159615]
100000000.0,0.15,0.075,0.19999999999999998,0.9400000000000001,9,[536397.13990283]
100000000.0,0.15,0.075,0.19999999999999998,0.9600000000000001,9,[547234.47945538]
100000000.0,0.15,0.075,0.19999999999999998,0.98,9,[556941.41326122]
100000000.0,0.15,0.075,0.22,0.02,9,[10057.57834049]
100000000.0,0.15,0.075,0.22,0.04,9,[20114.93190948]
100000000.0,0.15,0.075,0.22,0.06,9,[30172.07060477]
100000000.0,0.15,0.075,0.22,0.08,9,[40228.99394526]
100000000.0,0.15,0.075,0.22,0.1,9,[50285.69862745]
100000000.0,0.15,0.075,0.22,0.12000000000000001,9,[60342.17969423]
100000000.0,0.15,0.075,0.22,0.13999999999999999,9,[70398.43090352]
100000000.0,0.15,0.075,0.22,0.16,9,[80454.4448565]
100000000.0,0.15,0.075,0.22,0.18,9,[90510.21302465]
100000000.0,0.15,0.075,0.22,0.19999999999999998,9,[100565.72572233]
100000000.0,0.15,0.075,0.22,0.22,9,[110620.972043]
100000000.0,0.15,0.075,0.22,0.24,9,[120675.93976613]
100000000.0,0.15,0.075,0.22,0.26,9,[130730.61523693]
100000000.0,0.15,0.075,0.22,0.28,9,[140784.98321811]
100000000.0,0.15,0.075,0.22,0.30000000000000004,9,[150839.02671114]
100000000.0,0.15,0.075,0.22,0.32,9,[160892.72674278]
100000000.0,0.15,0.075,0.22,0.34,9,[170946.06211112]
100000000.0,0.15,0.075,0.22,0.36000000000000004,9,[180999.0090836]
100000000.0,0.15,0.075,0.22,0.38,9,[191051.54103723]
100000000.0,0.15,0.075,0.22,0.4,9,[201103.62802891]
100000000.0,0.15,0.075,0.22,0.42000000000000004,9,[211155.23627983]
100000000.0,0.15,0.075,0.22,0.44,9,[221206.32755391]
100000000.0,0.15,0.075,0.22,0.46,9,[231256.85840431]
100000000.0,0.15,0.075,0.22,0.48000000000000004,9,[241306.77925412]
100000000.0,0.15,0.075,0.22,0.5,9,[251356.03326701]
100000000.0,0.15,0.075,0.22,0.52,9,[261404.55494927]
100000000.0,0.15,0.075,0.22,0.54,9,[271452.26840501]
100000000.0,0.15,0.075,0.22,0.56,9,[281499.08513861]
100000000.0,0.15,0.075,0.22,0.5800000000000001,9,[291544.90125966]
100000000.0,0.15,0.075,0.22,0.6,9,[301589.59388934]
100000000.0,0.15,0.075,0.22,0.62,9,[311633.01648542]
100000000.0,0.15,0.075,0.22,0.64,9,[321674.99268073]
100000000.0,0.15,0.075,0.22,0.66,9,[331715.30804552]
100000000.0,0.15,0.075,0.22,0.68,9,[341753.69889749]
100000000.0,0.15,0.075,0.22,0.7000000000000001,9,[351789.83682933]
100000000.0,0.15,0.075,0.22,0.7200000000000001,9,[361823.30688438]
100000000.0,0.15,0.075,0.22,0.74,9,[371853.57607189]
100000000.0,0.15,0.075,0.22,0.76,9,[381879.94676443]
100000000.0,0.15,0.075,0.22,0.78,9,[391901.48565013]
100000000.0,0.15,0.075,0.22,0.8,9,[401916.91163016]
100000000.0,0.15,0.075,0.22,0.8200000000000001,9,[411924.41162516]
100000000.0,0.15,0.075,0.22,0.8400000000000001,9,[421921.32289265]
100000000.0,0.15,0.075,0.22,0.86,9,[431903.55171857]
100000000.0,0.15,0.075,0.22,0.88,9,[441864.42809121]
100000000.0,0.15,0.075,0.22,0.9,9,[451792.22346636]
100000000.0,0.15,0.075,0.22,0.92,9,[461664.0352875]
100000000.0,0.15,0.075,0.22,0.9400000000000001,9,[471427.68534793]
100000000.0,0.15,0.075,0.22,0.9600000000000001,9,[480930.02982427]
100000000.0,0.15,0.075,0.22,0.98,9,[489413.50101461]
100000000.0,0.15,0.075,0.24,0.02,9,[8614.59046471]
100000000.0,0.15,0.075,0.24,0.04,9,[17228.96405813]
100000000.0,0.15,0.075,0.24,0.06,9,[25843.12968977]
100000000.0,0.15,0.075,0.24,0.08,9,[34457.08677287]
100000000.0,0.15,0.075,0.24,0.1,9,[43070.83210722]
100000000.0,0.15,0.075,0.24,0.12000000000000001,9,[51684.3609437]
100000000.0,0.15,0.075,0.24,0.13999999999999999,9,[60297.66731947]
100000000.0,0.15,0.075,0.24,0.16,9,[68910.74417349]
100000000.0,0.15,0.075,0.24,0.18,9,[77523.58336929]
100000000.0,0.15,0.075,0.24,0.19999999999999998,9,[86136.17566755]
100000000.0,0.15,0.075,0.24,0.22,9,[94748.51066474]
100000000.0,0.15,0.075,0.24,0.24,9,[103360.5767045]
100000000.0,0.15,0.075,0.24,0.26,9,[111972.36076338]
100000000.0,0.15,0.075,0.24,0.28,9,[120583.84831019]
100000000.0,0.15,0.075,0.24,0.30000000000000004,9,[129195.0231366]
100000000.0,0.15,0.075,0.24,0.32,9,[137805.86715493]
100000000.0,0.15,0.075,0.24,0.34,9,[146416.36015759]
100000000.0,0.15,0.075,0.24,0.36000000000000004,9,[155026.47953129]
100000000.0,0.15,0.075,0.24,0.38,9,[163636.19991661]
100000000.0,0.15,0.075,0.24,0.4,9,[172245.49280155]
100000000.0,0.15,0.075,0.24,0.42000000000000004,9,[180854.32603414]
100000000.0,0.15,0.075,0.24,0.44,9,[189462.66323507]
100000000.0,0.15,0.075,0.24,0.46,9,[198070.46308599]
100000000.0,0.15,0.075,0.24,0.48000000000000004,9,[206677.67846176]
100000000.0,0.15,0.075,0.24,0.5,9,[215284.25536481]
100000000.0,0.15,0.075,0.24,0.52,9,[223890.13160705]
100000000.0,0.15,0.075,0.24,0.54,9,[232495.23516554]
100000000.0,0.15,0.075,0.24,0.56,9,[241099.48211296]
100000000.0,0.15,0.075,0.24,0.5800000000000001,9,[249702.77398704]
100000000.0,0.15,0.075,0.24,0.6,9,[258304.99441084]
100000000.0,0.15,0.075,0.24,0.62,9,[266906.00469931]
100000000.0,0.15,0.075,0.24,0.64,9,[275505.63807328]
100000000.0,0.15,0.075,0.24,0.66,9,[284103.69193036]
100000000.0,0.15,0.075,0.24,0.68,9,[292699.91735492]
100000000.0,0.15,0.075,0.24,0.7000000000000001,9,[301294.00462693]
100000000.0,0.15,0.075,0.24,0.7200000000000001,9,[309885.56280193]
100000000.0,0.15,0.075,0.24,0.74,9,[318474.09028364]
100000000.0,0.15,0.075,0.24,0.76,9,[327058.93131598]
100000000.0,0.15,0.075,0.24,0.78,9,[335639.20973512]
100000000.0,0.15,0.075,0.24,0.8,9,[344213.72458021]
100000000.0,0.15,0.075,0.24,0.8200000000000001,9,[352780.7788254]
100000000.0,0.15,0.075,0.24,0.8400000000000001,9,[361337.88447068]
100000000.0,0.15,0.075,0.24,0.86,9,[369881.22388699]
100000000.0,0.15,0.075,0.24,0.88,9,[378404.59072458]
100000000.0,0.15,0.075,0.24,0.9,9,[386897.10007784]
100000000.0,0.15,0.075,0.24,0.92,9,[395337.56317102]
100000000.0,0.15,0.075,0.24,0.9400000000000001,9,[403677.89607086]
100000000.0,0.15,0.075,0.24,0.9600000000000001,9,[411777.72860468]
100000000.0,0.15,0.075,0.24,0.98,9,[418948.82060569]
100000000.0,0.15,0.075,0.26,0.02,9,[7127.32937476]
100000000.0,0.15,0.075,0.26,0.04,9,[14254.44903775]
100000000.0,0.15,0.075,0.26,0.06,9,[21381.36706397]
100000000.0,0.15,0.075,0.26,0.08,9,[28508.082782]
100000000.0,0.15,0.075,0.26,0.1,9,[35634.59308571]
100000000.0,0.15,0.075,0.26,0.12000000000000001,9,[42760.89341035]
100000000.0,0.15,0.075,0.26,0.13999999999999999,9,[49886.97803937]
100000000.0,0.15,0.075,0.26,0.16,9,[57012.8402092]
100000000.0,0.15,0.075,0.26,0.18,9,[64138.47212851]
100000000.0,0.15,0.075,0.26,0.19999999999999998,9,[71263.86495073]
100000000.0,0.15,0.075,0.26,0.22,9,[78389.00871503]
100000000.0,0.15,0.075,0.26,0.24,9,[85513.89226145]
100000000.0,0.15,0.075,0.26,0.26,9,[92638.50312191]
100000000.0,0.15,0.075,0.26,0.28,9,[99762.82738621]
100000000.0,0.15,0.075,0.26,0.30000000000000004,9,[106886.84954076]
100000000.0,0.15,0.075,0.26,0.32,9,[114010.55227601]
100000000.0,0.15,0.075,0.26,0.34,9,[121133.91625772]
100000000.0,0.15,0.075,0.26,0.36000000000000004,9,[128256.91985505]
100000000.0,0.15,0.075,0.26,0.38,9,[135379.53881697]
100000000.0,0.15,0.075,0.26,0.4,9,[142501.74588596]
100000000.0,0.15,0.075,0.26,0.42000000000000004,9,[149623.51033498]
100000000.0,0.15,0.075,0.26,0.44,9,[156744.79740971]
100000000.0,0.15,0.075,0.26,0.46,9,[163865.56765297]
100000000.0,0.15,0.075,0.26,0.48000000000000004,9,[170985.77608142]
100000000.0,0.15,0.075,0.26,0.5,9,[178105.37117506]
100000000.0,0.15,0.075,0.26,0.52,9,[185224.29362782]
100000000.0,0.15,0.075,0.26,0.54,9,[192342.47478987]
100000000.0,0.15,0.075,0.26,0.56,9,[199459.8347082]
100000000.0,0.15,0.075,0.26,0.5800000000000001,9,[206576.27963747]
100000000.0,0.15,0.075,0.26,0.6,9,[213691.698844]
100000000.0,0.15,0.075,0.26,0.62,9,[220805.96045378]
100000000.0,0.15,0.075,0.26,0.64,9,[227918.90598835]
100000000.0,0.15,0.075,0.26,0.66,9,[235030.34307097]
100000000.0,0.15,0.075,0.26,0.68,9,[242140.03553485]
100000000.0,0.15,0.075,0.26,0.7000000000000001,9,[249247.68976992]
100000000.0,0.15,0.075,0.26,0.7200000000000001,9,[256352.93550038]
100000000.0,0.15,0.075,0.26,0.74,9,[263455.29810895]
100000000.0,0.15,0.075,0.26,0.76,9,[270554.15776037]
100000000.0,0.15,0.075,0.26,0.78,9,[277648.68722798]
100000000.0,0.15,0.075,0.26,0.8,9,[284737.75404184]
100000000.0,0.15,0.075,0.26,0.8200000000000001,9,[291819.76015565]
100000000.0,0.15,0.075,0.26,0.8400000000000001,9,[298892.36626606]
100000000.0,0.15,0.075,0.26,0.86,9,[305951.98909425]
100000000.0,0.15,0.075,0.26,0.88,9,[312992.81477282]
100000000.0,0.15,0.075,0.26,0.9,9,[320004.67027417]
100000000.0,0.15,0.075,0.26,0.92,9,[326967.80760857]
100000000.0,0.15,0.075,0.26,0.9400000000000001,9,[333837.5693448]
100000000.0,0.15,0.075,0.26,0.9600000000000001,9,[340484.21105624]
100000000.0,0.15,0.075,0.26,0.98,9,[346276.59454435]
100000000.0,0.15,0.075,0.28,0.02,9,[5606.26279787]
100000000.0,0.15,0.075,0.28,0.04,9,[11212.32246486]
100000000.0,0.15,0.075,0.28,0.06,9,[16818.18636254]
100000000.0,0.15,0.075,0.28,0.08,9,[22423.85375168]
100000000.0,0.15,0.075,0.28,0.1,9,[28029.32161322]
100000000.0,0.15,0.075,0.28,0.12000000000000001,9,[33634.58554852]
100000000.0,0.15,0.075,0.28,0.13999999999999999,9,[39239.64006172]
100000000.0,0.15,0.075,0.28,0.16,9,[44844.47865548]
100000000.0,0.15,0.075,0.28,0.18,9,[50449.0938471]
100000000.0,0.15,0.075,0.28,0.19999999999999998,9,[56053.47714124]
100000000.0,0.15,0.075,0.28,0.22,9,[61657.61897285]
100000000.0,0.15,0.075,0.28,0.24,9,[67261.50862573]
100000000.0,0.15,0.075,0.28,0.26,9,[72865.13412822]
100000000.0,0.15,0.075,0.28,0.28,9,[78468.48212504]
100000000.0,0.15,0.075,0.28,0.30000000000000004,9,[84071.53772313]
100000000.0,0.15,0.075,0.28,0.32,9,[89674.28430779]
100000000.0,0.15,0.075,0.28,0.34,9,[95276.70332418]
100000000.0,0.15,0.075,0.28,0.36000000000000004,9,[100878.77401782]
100000000.0,0.15,0.075,0.28,0.38,9,[106480.47312571]
100000000.0,0.15,0.075,0.28,0.4,9,[112081.77450782]
100000000.0,0.15,0.075,0.28,0.42000000000000004,9,[117682.64870553]
100000000.0,0.15,0.075,0.28,0.44,9,[123283.06240984]
100000000.0,0.15,0.075,0.28,0.46,9,[128882.97781762]
100000000.0,0.15,0.075,0.28,0.48000000000000004,9,[134482.35184729]
100000000.0,0.15,0.075,0.28,0.5,9,[140081.13517664]
100000000.0,0.15,0.075,0.28,0.52,9,[145679.27105372]
100000000.0,0.15,0.075,0.28,0.54,9,[151276.69381498]
100000000.0,0.15,0.075,0.28,0.56,9,[156873.3270222]
100000000.0,0.15,0.075,0.28,0.5800000000000001,9,[162469.08109696]
100000000.0,0.15,0.075,0.28,0.6,9,[168063.85028506]
100000000.0,0.15,0.075,0.28,0.62,9,[173657.50871517]
100000000.0,0.15,0.075,0.28,0.64,9,[179249.90521524]
100000000.0,0.15,0.075,0.28,0.66,9,[184840.85639745]
100000000.0,0.15,0.075,0.28,0.68,9,[190430.13728683]
100000000.0,0.15,0.075,0.28,0.7000000000000001,9,[196017.46839554]
100000000.0,0.15,0.075,0.28,0.7200000000000001,9,[201602.49753904]
100000000.0,0.15,0.075,0.28,0.74,9,[207184.77367773]
100000000.0,0.15,0.075,0.28,0.76,9,[212763.70831627]
100000000.0,0.15,0.075,0.28,0.78,9,[218338.51684921]
100000000.0,0.15,0.075,0.28,0.8,9,[223908.12634567]
100000000.0,0.15,0.075,0.28,0.8200000000000001,9,[229471.0246285]
100000000.0,0.15,0.075,0.28,0.8400000000000001,9,[235025.00111291]
100000000.0,0.15,0.075,0.28,0.86,9,[240566.67489797]
100000000.0,0.15,0.075,0.28,0.88,9,[246090.57014849]
100000000.0,0.15,0.075,0.28,0.9,9,[251587.12510021]
100000000.0,0.15,0.075,0.28,0.92,9,[257037.82454733]
100000000.0,0.15,0.075,0.28,0.9400000000000001,9,[262400.93026026]
100000000.0,0.15,0.075,0.28,0.9600000000000001,9,[267555.69882404]
100000000.0,0.15,0.075,0.28,0.98,9,[271918.91974699]
100000000.0,0.15,0.075,0.30000000000000004,0.02,9,[4059.09966313]
100000000.0,0.15,0.075,0.30000000000000004,0.04,9,[8118.00231662]
100000000.0,0.15,0.075,0.30000000000000004,0.06,9,[12176.71470573]
100000000.0,0.15,0.075,0.30000000000000004,0.08,9,[16235.23603701]
100000000.0,0.15,0.075,0.30000000000000004,0.1,9,[20293.5633731]
100000000.0,0.15,0.075,0.30000000000000004,0.12000000000000001,9,[24351.69246706]
100000000.0,0.15,0.075,0.30000000000000004,0.13999999999999999,9,[28409.61802356]
100000000.0,0.15,0.075,0.30000000000000004,0.16,9,[32467.33378667]
100000000.0,0.15,0.075,0.30000000000000004,0.18,9,[36524.83255352]
100000000.0,0.15,0.075,0.30000000000000004,0.19999999999999998,9,[40582.10614709]
100000000.0,0.15,0.075,0.30000000000000004,0.22,9,[44639.14536099]
100000000.0,0.15,0.075,0.30000000000000004,0.24,9,[48695.93988116]
100000000.0,0.15,0.075,0.30000000000000004,0.26,9,[52752.47818568]
100000000.0,0.15,0.075,0.30000000000000004,0.28,9,[56808.74742189]
100000000.0,0.15,0.075,0.30000000000000004,0.30000000000000004,9,[60864.73325866]
100000000.0,0.15,0.075,0.30000000000000004,0.32,9,[64920.41971023]
100000000.0,0.15,0.075,0.30000000000000004,0.34,9,[68975.78892693]
100000000.0,0.15,0.075,0.30000000000000004,0.36000000000000004,9,[73030.82094671]
100000000.0,0.15,0.075,0.30000000000000004,0.38,9,[77085.49339948]
100000000.0,0.15,0.075,0.30000000000000004,0.4,9,[81139.78115449]
100000000.0,0.15,0.075,0.30000000000000004,0.42000000000000004,9,[85193.65589784]
100000000.0,0.15,0.075,0.30000000000000004,0.44,9,[89247.085624]
100000000.0,0.15,0.075,0.30000000000000004,0.46,9,[93300.03402029]
100000000.0,0.15,0.075,0.30000000000000004,0.48000000000000004,9,[97352.45971735]
100000000.0,0.15,0.075,0.30000000000000004,0.5,9,[101404.31536996]
